danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,cluster
0.121,0.00147,5,-47.79,1,0.0429,0.96,0.916,0.0966,0.213,76.157,6f9yi7FErSjPN4hWCJURLq,21
0.144,0.00113,4,-45.203,1,0.0472,0.946,0.973,0.111,0.0333,138.072,6ZRIH4QEe0sAkUCup8OmZM,21
0.145,0.00153,7,-44.248,1,0.0424,0.981,0.936,0.115,0.0913,139.008,79xizJgR2yV6BfP7Y4q40k,21
0.146,0.000804,0,-38.814,1,0.0554,0.949,0.973,0.114,0.0319,136.564,4zW4yUJtrt37ZXod5wrUit,21
0.377,0.000202,0,-38.741,1,0.233,0.988,0.973,0.104,0.0336,139.796,3aROTIlJEYc90xE8hlm4Be,21
0.0658,0.00232,4,-48.781,1,0.0393,0.965,0.891,0.0687,0.115,69.052,1aZQokBzBRVdm8d24yPi8P,21
0.152,0.000935,3,-40.273,1,0.058,0.991,0.924,0.103,0.0765,135.321,4xjBcSiWiaDYVx8956zMy2,21
0.087,0.00317,8,-40.849,1,0.0433,0.989,0.957,0.108,0.0353,71.7,4dZYpUveESOpInSlQLCXVQ,21
0.155,0.00209,10,-48.628,1,0.0419,0.978,0.93,0.0783,0.175,135.516,5I9nwDidj4Y6mVRYS7HuPS,21
0.151,0.00484,7,-40.215,1,0.04,0.985,0.96,0.115,0.0419,136.911,7sI08QGDLTQzc7JKnjdazH,21
0.0599,0.000963,0,-38.175,1,0.0528,0.929,0.928,0.113,0.151,67.802,5ivvtayl4QgwCtjUd4JOB1,21
0.168,0.00233,2,-38.882,1,0.0467,0.984,0.909,0.135,0.0754,79.621,6MePLoqcI97WjWyx5Sq2JV,21
0.175,0.00245,6,-39.149,1,0.0501,0.964,0.863,0.105,0.0445,79.233,1b6zd9iiSYGSCz5tYW14l6,21
0.176,0.000258,0,-39.305,1,0.0539,0.993,0.935,0.0945,0.146,67.545,2C1IIUSDxqBsNr3k772BdT,21
0.14,0.000276,3,-42.113,1,0.0501,0.992,0.941,0.102,0.0591,139.409,5f5kXzWQutNq2FAcRNwY8I,21
0.152,0.00108,0,-46.765,1,0.0458,0.968,0.912,0.0952,0.107,135.611,6BLpFHyW0XELB7qh45o6cI,21
0.151,0.00655,0,-38.253,1,0.0495,0.976,0.969,0.103,0.0367,137.651,5S2fFnqCM8jYc4GL6k8dWK,21
0.174,0.00233,2,-38.755,1,0.0413,0.992,0.925,0.144,0.0671,70.089,3k51Bto34GhHnfJq8rnPoI,21
0.145,0.00134,9,-45.387,1,0.0393,0.99,0.9,0.0947,0.144,140.393,0j8jhVHMHLb3MFEmC0jGgt,21
0.0922,0.000143,2,-39.869,1,0.0758,0.955,0.972,0.161,0.0592,69.64,2PUqgdcUOpaeqyV9ePLMoR,21
0.19,0.00196,5,-37.911,1,0.0503,0.989,0.926,0.119,0.186,68.487,1SucXU3xTOCyBAAqE22E8B,21
0.0825,0.00745,9,-38.465,1,0.0417,0.976,0.951,0.105,0.0541,70.393,4E22XbJSOj8T2Ua6ye19Cx,21
0.115,0.00211,7,-40.019,1,0.0479,0.993,0.942,0.131,0.0787,73.226,7hTThtkyA0rnNSgOQgoVQp,21
0.145,0.0142,11,-37.524,1,0.0353,0.977,0.904,0.104,0.0487,69.169,5iiPukjaEZxWXC0EAzFujm,21
0.19,0.0022,0,-39.536,1,0.0425,0.987,0.925,0.108,0.0434,68.995,06HOVRn6sWa9AhEb8vxXG9,21
0.15,0.0011,1,-40.823,1,0.0511,0.985,0.966,0.159,0.0337,135.845,7GJkHBbDnQ0JxgWoRWrcT9,21
0.0653,0.000263,8,-35.126,1,0.0541,0.976,0.851,0.112,0.296,32.477,5RA07TPFsjrAR9iDR0OiHC,21
0.144,0.00324,8,-40.161,1,0.041,0.986,0.956,0.105,0.0313,139.52,5x7KQWWwQDcqvMN0HbfjfM,21
0.108,0.00103,4,-40.77,0,0.0426,0.99,0.959,0.115,0.211,69.993,6yr16gxxdy0JLUx0dxx4DI,21
0.246,0.000581,11,-39.247,1,0.0442,0.982,0.949,0.116,0.0846,71.659,4T3JcVdMphiLK94BsbLr1s,21
0.154,0.00162,5,-44.345,1,0.039,0.982,0.901,0.0901,0.0967,71.627,7kW7FXKmMzmbGvhe0FECQl,21
0.0716,0.00246,1,-44.932,1,0.0416,0.978,0.918,0.0838,0.158,69.532,6P4yBCuihd8penjqwrWPqL,21
0.101,0.00193,10,-38.381,1,0.0393,0.98,0.96,0.0925,0.209,70.774,4I4fBBEhpLAHvnLhacIwdg,21
0.163,0.000262,10,-39.044,1,0.0465,0.979,0.952,0.112,0.0341,72.2,0mYZDzhKs8sa0oDsS6HSZ5,21
0.121,0.00107,4,-41.949,1,0.0399,0.965,0.926,0.0895,0.151,68.988,0pNp4untlQyZU1FZU2J0W2,21
0.0827,0.001,7,-44.029,1,0.0457,0.973,0.845,0.131,0.0783,170.615,4kcGn4dAtnspFcNtuSm0Or,21
0.144,0.00391,2,-39.722,1,0.0432,0.992,0.729,0.113,0.138,139.86,3P0y5vYWxPRRekolc4eCHp,21
0.181,0.00271,0,-38.713,1,0.0425,0.991,0.944,0.115,0.0343,69.284,1U3RgmkF3Koyh1O3VE1YKF,21
0.0652,0.00105,0,-39.718,1,0.053,0.965,0.969,0.111,0.033,72.962,2l3IjjIko1lYKq9Q1QREyF,21
0.118,0.00168,3,-36.815,1,0.0476,0.969,0.919,0.111,0.129,83.19,3M3lz4VfhjrsvinuUU4ZJ0,21
0.0802,0.00761,2,-32.863,1,0.0497,0.975,0.9,0.112,0.0623,172.676,6KU6lJNEwpHSB8EdI6klNN,21
0.2,0.00217,11,-37.924,1,0.0422,0.995,0.926,0.109,0.152,131.93,6pP7IVUYULZLjZ4bzGflVD,21
0.141,0.00144,5,-41.914,1,0.0435,0.983,0.859,0.0988,0.0759,140.393,5kVu56keqlvhaeTbpaKKLM,21
0.0671,0.00271,2,-40.71,1,0.0441,0.99,0.955,0.112,0.0511,68.036,3ctrMLYxilwSeAK5AdVrLj,21
0.0688,0.00356,4,-39.041,1,0.0431,0.995,0.834,0.121,0.11,72.286,3j9lwtdDw7ITWVY0eEuznt,21
0.112,0.00047,3,-39.672,1,0.0464,0.966,0.971,0.119,0.0752,64.814,66uQkXu45zDJSxvbUR4jPk,21
0.219,0.00316,6,-36.511,1,0.0489,0.995,0.854,0.0932,0.106,70.115,0btOwM3TAHRfPPpLGiCUOR,21
0.118,0.00164,8,-37.569,1,0.0483,0.99,0.921,0.0962,0.0414,70.857,4rE5DyWiZPeowXDEkkceeH,21
0.18,0.00108,0,-39.647,1,0.0494,0.989,0.961,0.129,0.0727,67.837,5KzZLb3KFjGrQZW6WH8Cyc,21
0.198,0.00221,4,-44.165,1,0.0355,0.987,0.863,0.0665,0.0776,72.462,1QEZAFj1GzKUkMgM9cFgTW,21
0.0632,0.00285,3,-39.132,1,0.0399,0.986,0.92,0.101,0.0672,63.749,7u6NFtytPfiVDK5txIpHvd,21
0.167,0.00347,5,-40.007,1,0.0484,0.982,0.869,0.0878,0.0385,126.347,7x9bH00ovSbLyTMvsyvWNd,21
0.062,0.00364,0,-31.944,1,0.0532,0.891,0.957,0.111,0.0313,72.373,0cJOITxJRoFwuMkP4H6v4O,21
0.146,0.00161,1,-37.631,0,0.0461,0.991,0.94,0.129,0.119,72.359,4INn3PNrEaJ46wiMnjXLq6,21
0.106,0.00137,1,-35.196,1,0.043,0.995,0.776,0.193,0.069,77.522,6Y8v8sSvSEGSZi5tkW5Nhw,21
0.175,0.00327,5,-37.357,1,0.048,0.981,0.884,0.0987,0.051,66.529,1heAYXQYiL5e2VBRClCaif,21
0.102,0.0333,3,-34.177,1,0.0476,0.797,0.927,0.111,0.0591,89.605,5LEHlRPjGcZ5RdagAwXpHS,21
0.0786,0.0152,2,-30.165,1,0.0397,0.978,0.865,0.07,0.0599,177.472,0KOenusM2ayoQfGrhBf5Q9,21
0.085,0.00375,8,-40.235,1,0.0407,0.959,0.945,0.138,0.125,169.154,3jQlNsMoO2C4NzwoBi9R6v,21
0.138,0.00536,0,-36.076,1,0.0464,0.979,0.651,0.11,0.0375,142.226,7HTqClPkU89EhgJi2CO3G5,21
0.235,0.00391,7,-31.311,1,0.0398,0.994,0.857,0.109,0.0525,70.449,157498zKslcWTRJGqzx3ad,21
0.0919,0.00548,5,-37.811,1,0.0401,0.978,0.871,0.0915,0.0828,86.361,0tw6S8qTrvkqASUMxtqP3h,21
0.094,0.00431,8,-37.921,1,0.0464,0.969,0.904,0.118,0.0931,86.809,01HoaDNqU6ZrXYj0GIDQjv,21
0.15,0.0113,0,-39.987,1,0.043,0.994,0.637,0.0959,0.0452,137.343,7bpnfbTaoPGzCdvyRAEW0E,21
0.175,0.00422,3,-32.903,1,0.0479,0.952,0.922,0.109,0.093,74.275,0NbAwRGkpCrY8FZsH6Cf3H,21
0.139,0.00529,8,-36.745,1,0.0377,0.959,0.716,0.122,0.146,141.395,5MN8kJAw4b4lgNlz1KO32M,21
0.191,0.0244,8,-37.211,1,0.0414,0.892,0.96,0.109,0.0856,71.333,5RmKyK9bzcqP7n8YbyPIo9,21
0.139,0.00702,9,-35.946,1,0.0379,0.968,0.943,0.0784,0.0399,71.459,28vgg790lTkfhaBgsSAaqq,21
0.156,0.00347,1,-40.401,1,0.0431,0.921,0.822,0.13,0.0435,133.69,5oTCj47iqYLxzE0fOxYbLL,21
0.142,0.000283,9,-37.473,1,0.0739,0.865,0.972,0.0933,0.618,74.012,169cAdqQv1dcE8vZUtIxja,21
0.228,0.00286,4,-37.724,1,0.0542,0.991,0.754,0.105,0.0367,119.125,6VXtIz60EI6GUYQRsFWxNe,21
0.14,0.00053,2,-41.665,1,0.0557,0.988,0.937,0.118,0.21,139.189,2VS5gBeWwMYhrGOJAs1aYc,21
0.0769,0.000643,7,-35.543,1,0.0455,0.951,0.704,0.11,0.115,80.01,0y9DY0rp8MkJvF3JrQjLBp,21
0.0773,0.00445,2,-39.507,1,0.0437,0.971,0.874,0.141,0.0553,173.294,2YbkAcWXrQnGuLv4hayTvu,21
0.148,0.00321,2,-34.373,1,0.0455,0.968,0.866,0.0995,0.0342,69.476,79YtzS8PtQlSgRnn1Z8Pni,21
0.0678,0.00299,1,-35.824,1,0.0455,0.981,0.79,0.2,0.0436,76.506,5rwq3bHJ2MeqeMrOzRkhFM,21
0.0729,0.0228,7,-35.409,1,0.0371,0.987,0.735,0.0958,0.0774,76.489,1LUmUwchFBJUz03G7XXri8,21
0.163,0.019,4,-32.337,1,0.0465,0.93,0.931,0.0858,0.146,74.457,2PJ1ULEfrbhrqHU1rXVpYD,21
0.0828,0.00547,4,-37.427,1,0.0492,0.991,0.914,0.0764,0.166,69.873,1ptiRc6sCWNKkEwLOS36vU,21
0.218,0.00481,5,-33.64,1,0.0415,0.987,0.986,0.0943,0.065,68.523,3dCrJixGvFGaCYf1OCajCj,21
0.0947,0.00153,10,-38.118,1,0.0489,0.971,0.948,0.102,0.144,72.669,2b9CuyDYXeYjrf4Rp1N7yF,21
0.121,0.00716,5,-35.758,1,0.0427,0.966,0.943,0.0875,0.141,89.086,0bsBttoH3LrYa60QZB201X,21
0.242,0.0052,0,-31.63,1,0.0386,0.992,0.895,0.105,0.0383,64.618,4p6W5QhUyc4CoubKkfCK98,21
0.206,0.00542,7,-34.093,1,0.0466,0.859,0.953,0.11,0.0412,69.947,0lZYIXIXkyzwyCWptYemZH,21
0.133,0.0035,2,-37.141,1,0.0408,0.974,0.923,0.106,0.0763,71.63,0G04ehzIE3QEkmvVK1Lxl8,21
0.0669,0.00219,11,-36.005,0,0.0426,0.995,0.964,0.111,0.0861,72.656,26hCpTBuCM2Irs5GW5kA9n,21
0.172,0.00852,2,-35.821,1,0.0437,0.985,0.788,0.105,0.139,125.942,17ZevRUkVXijuNzOAgFuRF,21
0.143,0.00375,7,-36.814,1,0.039,0.989,0.764,0.077,0.0444,140.44,4lw6ynpAuGIWETp0eHb0Lz,21
0.147,0.0454,11,-33.796,1,0.0446,0.959,0.918,0.088,0.0718,140.46,4j4ZWRfaWnFou23po51hpn,21
0.178,0.00263,5,-39.967,1,0.0451,0.966,0.882,0.112,0.0719,71.826,0lLKmZbkORVUbxlRDrVVXB,21
0.112,0.00229,3,-38.361,1,0.0439,0.938,0.953,0.107,0.0769,73.703,3RYqhN2wn4Qg5fwLRbCinW,21
0.132,0.000931,0,-35.376,0,0.0449,0.978,0.873,0.125,0.183,69.504,77X5JEYLRwx9G3DCJ3PVsn,21
0.135,0.00607,0,-36.472,1,0.0393,0.993,0.892,0.0858,0.0893,68.103,6Db6Cz42MGCRkM28KHivIy,21
0.224,0.0104,2,-31.965,1,0.0373,0.99,0.907,0.0983,0.0605,75.586,2HDIkvzHBYohuX1HztM7Qk,21
0.184,0.00981,4,-36.465,1,0.0365,0.91,0.843,0.104,0.0711,64.554,1YpXhScYe8acVxMPtAaj89,21
0.147,0.00248,1,-33.892,1,0.0469,0.987,0.933,0.137,0.04,138.194,1JulU97PHmutg1nTEZrRgR,21
0.143,0.0038,0,-39.28,1,0.046,0.955,0.92,0.105,0.0676,140.533,74jdFBI7LmTV2FMdd5qTh3,21
0.0696,0.00257,2,-37.724,1,0.0459,0.987,0.952,0.117,0.0861,76.27,6yy6c0Oy0fg69Zy0htgXsm,21
0.0697,0.00166,0,-35.903,1,0.0457,0.971,0.875,0.117,0.119,77.445,7ofIUuvWCuvoaFvlFYZ81d,21
0.131,0.00751,5,-38.885,1,0.0421,0.968,0.895,0.0902,0.0494,78.913,4CDYt47BwYVotSySNDNlge,21
0.215,0.0396,11,-34.184,1,0.0417,0.991,0.902,0.101,0.0358,72.154,0dTDnqM4UuT1RMQE2l915Y,21
0.177,0.0144,2,-35.892,1,0.0405,0.788,0.684,0.126,0.11,72.597,2caSMfpQAY2wTvb3kgYirk,21
0.142,0.0107,2,-32.067,1,0.041,0.915,0.874,0.102,0.0837,69.889,2b0Sl3lyI3p4qZSYlVaGKg,21
0.191,0.00313,2,-37.359,1,0.0397,0.964,0.94,0.103,0.115,74.36,3KNdyoMQqMxmVDAMN22ws9,21
0.238,0.00577,7,-39.097,1,0.0434,0.97,0.935,0.0866,0.229,75.546,22Gxnq14IyFZgPcoohx5qQ,21
0.146,0.00142,2,-38.484,1,0.0469,0.937,0.93,0.117,0.309,137.159,1xSShAVCtaLdetNXE5TcnQ,21
0.293,0.00254,1,-35.606,1,0.0425,0.992,0.724,0.116,0.0316,71.215,6GFBrLr4HbsKqra7MSiluq,21
0.198,0.00305,8,-36.825,1,0.0441,0.962,0.941,0.112,0.0385,69.65,0kQs60Eec9PnDAwvyS3iN1,21
0.151,0.0131,0,-37.799,0,0.0402,0.943,0.694,0.1,0.076,136.246,6HreYBZASx5JJR82jvZCNs,21
0.134,0.00449,5,-35.249,1,0.0419,0.994,0.933,0.0935,0.04,72.367,3qNtyx6HFRRFsj4wF5vslr,21
0.0703,0.0635,9,-31.522,1,0.0443,0.903,0.844,0.0956,0.0706,75.97,6Vwch7baK3sLDpAjbcL0wK,21
0.19,0.00181,3,-37.508,1,0.04,0.98,0.93,0.111,0.16,67.495,6hF7PFj60NCD6BtoRqyWZY,21
0.0672,0.00574,1,-35.249,1,0.0467,0.991,0.758,0.116,0.041,31.27,166sXNEu8LOKQeMmqWo7SA,21
0.0689,0.00408,3,-39.482,1,0.042,0.992,0.833,0.0923,0.139,71.775,3NUwa9esOC8gpVzWVV9xW4,21
0.187,0.00337,2,-37.714,1,0.0453,0.995,0.838,0.107,0.163,70.378,7ioQve0LIq1qfNp3rkvj4N,21
0.0697,0.00224,9,-39.72,0,0.0421,0.951,0.912,0.0952,0.0686,73.871,61Iykx3EETKUhv43tdveAe,21
0.0836,0.00358,9,-37.948,1,0.0394,0.979,0.865,0.122,0.0386,83.879,73E1cWwhV9iyIfiyyH26Mn,21
0.0722,0.0051,10,-39.234,0,0.0418,0.995,0.796,0.0959,0.0815,72.338,3pUQApLLT0iAnxGbe1IC8q,21
0.188,0.00346,2,-36.653,1,0.0446,0.991,0.902,0.109,0.148,67.959,6gW7wl7Dbzvv4Az3RbolkD,21
0.161,0.00481,8,-36.083,1,0.0425,0.928,0.924,0.124,0.0696,131.723,683qBY5WPSLBPfgDioGVmS,21
0.133,0.00225,9,-32.465,1,0.0387,0.989,0.929,0.108,0.144,73.028,2u3TXM5CwRovxFJZID2OuF,21
0.0912,0.00731,7,-35.382,1,0.037,0.973,0.798,0.108,0.0678,77.809,1HOuETpEjrYbU5Azt6iKjZ,21
0.11,0.00456,0,-35.651,1,0.0409,0.996,0.958,0.108,0.0396,74.013,0Vjq9kVZr61LfZMcVYAbxS,21
0.158,0.047,7,-32.333,0,0.0451,0.978,0.695,0.125,0.0395,136.431,6gM3YgCJV3tBzbnYG2ydge,21
0.0637,0.0213,2,-33.736,1,0.0416,0.91,0.715,0.0902,0.104,69.868,0W3znYfIVP37kJl4InZ9lp,21
0.14,0.0038,0,-35.55,1,0.0453,0.957,0.759,0.122,0.0337,140.91,6HpMcAZZhc9wNitIohrY76,21
0.15,0.00618,10,-37.04,1,0.0459,0.988,0.702,0.103,0.103,68.849,3rPFA1lIlvYgmQbblz3sDp,21
0.158,0.0191,0,-38.73,1,0.0392,0.994,0.695,0.0783,0.0572,134.441,4UUTtDXBx9GiedPVzTNL5F,21
0.122,0.0116,9,-39.695,1,0.0428,0.98,0.946,0.0801,0.0624,76.316,2pvqbFiWVpWSsky68vLn1G,21
0.13,0.00934,10,-36.891,1,0.0378,0.963,0.905,0.0863,0.0361,71.059,5zafrD1Ovmh2XiuoX3IuUa,21
0.113,0.00386,10,-34.193,1,0.0501,0.878,0.972,0.12,0.0329,73.603,17Dp0IXJcJoj4s2zuN7x31,21
0.161,0.00481,5,-37.464,1,0.0535,0.799,0.909,0.109,0.0316,129.335,1oOqtVnJU3bjrIqypr0J1V,21
0.118,0.00216,1,-37.834,1,0.0443,0.969,0.881,0.137,0.0591,72.639,6c0Srq5sb8Bvh2SckSv9gy,21
0.113,0.00397,7,-36.184,1,0.0464,0.898,0.963,0.11,0.0554,74.33,29KXf3gbyfbtG5OWTxnssl,21
0.151,0.00951,10,-36.247,1,0.0384,0.991,0.762,0.0871,0.0722,139.044,26aVqLHRrWVeWkeDF7BcnS,21
0.145,0.0034,2,-36.838,1,0.0387,0.949,0.846,0.109,0.143,69.512,0DjPkjHwrelEO2WEfoaxOM,21
0.144,0.0142,7,-36.019,1,0.0471,0.938,0.699,0.101,0.0332,138.625,5t2EOrgbyupZmjFUROk1E0,21
0.181,0.00787,1,-31.671,1,0.0469,0.994,0.819,0.0942,0.0569,71.085,7eknTLiUUbGspdGNAfCxaz,21
0.136,0.00233,1,-40.087,1,0.0473,0.976,0.567,0.22,0.0754,71.801,0T6aebCof9rkuZNiBKhyYA,21
0.0677,0.00794,11,-34.426,1,0.0419,0.99,0.983,0.108,0.0338,64.847,7s8dqOwLRy0Db313r7VmjS,21
0.158,0.00645,2,-32.55,1,0.0475,0.95,0.951,0.108,0.0592,69.664,7vOfAUgHjLDiHwgjAKn9c4,21
0.0762,0.00694,4,-38.45,0,0.0374,0.972,0.913,0.0969,0.191,64.959,0ShzszsULs5leraLg97XNG,21
0.205,0.00314,10,-37.077,1,0.0367,0.989,0.784,0.0898,0.064,68.398,2iWt83ffEevRHEPJiz6nJN,21
0.182,0.00508,2,-35.124,1,0.0398,0.995,0.886,0.0927,0.106,69.018,4yxzs04RjHm7phdG6qNgUH,21
0.0657,0.01,4,-34.52,1,0.0449,0.991,0.764,0.104,0.0472,66.705,3xLHdlKxeLiEqWy7BdYYze,21
0.0565,0.00166,0,-35.243,1,0.0572,0.954,0.891,0.113,0.0378,65.601,3dQv95YPj2n9tesVZKN4FT,21
0.183,0.0123,9,-34.571,1,0.0409,0.987,0.785,0.0869,0.0636,72.183,6PEwEkL4lzRbGMGH7j7kBB,21
0.0984,0.00297,11,-38.709,1,0.0416,0.977,0.905,0.175,0.0762,72.513,0sMr78LRMvZNviXwmOWGQE,21
0.176,0.0035,0,-36.359,1,0.0407,0.991,0.891,0.113,0.0711,70.091,4ovVCv4X9VZfT79f79c0XN,21
0.164,0.00548,7,-36.231,1,0.0394,0.995,0.866,0.0875,0.0384,70.059,1thTEQDLz5G6hr2Cp3pA4g,21
0.177,0.00876,11,-33.699,1,0.0409,0.976,0.888,0.106,0.0481,70.331,0peYIO0XdyvdK2znrrH3ys,21
0.164,0.0368,9,-33.099,1,0.0447,0.774,0.802,0.111,0.0605,73.206,0EGpuh2uzSDi5mnMIvgFui,21
0.191,0.0456,7,-32.689,1,0.0439,0.984,0.866,0.128,0.0647,70.431,7F6aZaOPixAPSwEWUgUlwH,21
0.188,0.00234,5,-39.599,1,0.0385,0.981,0.921,0.113,0.078,66.232,3ns1BYQtxuSyxk6SlTU0d8,21
0.185,0.004,5,-39.265,1,0.0409,0.99,0.906,0.0962,0.0917,66.542,3xZwZ9yujCluOe5mlDzD7r,21
0.0673,0.0029,0,-38.504,1,0.0421,0.971,0.842,0.108,0.0479,73.359,1YvgFUa5OxOw8z9GZQQLHR,21
0.163,0.00723,2,-38.761,1,0.0436,0.991,0.953,0.109,0.038,130.966,1WHrCfYujnEhApstu2ppFo,21
0.155,0.0127,10,-34.475,1,0.0374,0.971,0.903,0.09,0.149,78.142,1BMgyrYXHolIe6e0oU9OqQ,21
0.171,0.00176,2,-34.599,1,0.0444,0.982,0.907,0.107,0.101,67.53,620GB7wI2P5ltdAy4hJVHZ,21
0.193,0.00525,4,-39.999,0,0.0411,0.994,0.862,0.114,0.0692,68.879,23y3iLdIBGDsCmZ2W6R7LT,21
0.125,0.00793,3,-36.53,1,0.0379,0.969,0.932,0.106,0.148,66.612,7bG1tltLLroslB2iN4NVXx,21
0.192,0.00115,2,-39.222,0,0.0423,0.988,0.943,0.126,0.0588,68.981,685glMCresRk1Yvy50O1wO,21
0.19,0.00266,4,-39.805,1,0.0382,0.992,0.911,0.125,0.0779,68.219,4wtTfmaWIdWLUNlE05UrZH,21
0.335,0.0233,0,-30.694,1,0.0502,0.983,0.924,0.0978,0.126,66.198,7LtnHirNq1a0XjMcNk9Amj,21
0.144,0.0072,3,-41.484,1,0.0409,0.991,0.948,0.113,0.0707,140.024,5BMUIx6JMCKHK1BsWsYMmY,21
0.106,0.00233,4,-37.244,1,0.0405,0.995,0.902,0.0903,0.0676,82.539,5z3A0pDvtaLLmZ868EvXRH,21
0.187,0.00142,3,-35.354,1,0.0455,0.976,0.918,0.109,0.264,71.089,2l4kkjxegUp9EdfxFfV5aq,21
0.11,0.00366,3,-41.748,1,0.0392,0.994,0.9,0.123,0.106,67.901,1kw7n9ACTz07NuIYqCm3F9,21
0.0778,0.0024,0,-39.69,1,0.0504,0.981,0.688,0.101,0.034,81.478,3DjhYKmRHk0fq0fpb103nY,21
0.226,0.0229,10,-36.481,1,0.0408,0.934,0.94,0.136,0.108,69.577,2CzrYJ8mxMNWHSFrc0J2A6,21
0.133,0.00602,0,-36.338,1,0.0511,0.951,0.825,0.137,0.175,143.556,7m4uTQoUTU68STmL3Y3bX9,21
0.146,0.00208,1,-37.776,1,0.0454,0.984,0.926,0.162,0.173,68.24,4IHpo5zDsNoT33clCtL24b,21
0.0819,0.00666,4,-34.055,1,0.046,0.983,0.832,0.101,0.0469,82.429,2QjHg0IKNKgURtYuRaOSVh,21
0.161,0.00391,0,-35.492,1,0.0453,0.98,0.753,0.113,0.034,70.103,3MG6fFcoFduAh2sjRmIYZg,21
0.158,0.00105,0,-42.291,1,0.043,0.967,0.909,0.0858,0.059,75.229,21YSyRy6GIFkbzIoWHLbhD,21
0.138,0.00835,5,-34.968,1,0.0505,0.976,0.795,0.11,0.0391,67.18,2quE9M1AL9B7T6iSjzeT0o,21
0.132,0.00735,0,-37.541,1,0.0494,0.953,0.864,0.103,0.0564,73.273,6oL6yOWVL8zJfwg2mlkMag,21
0.148,0.00383,7,-37.248,0,0.0416,0.958,0.93,0.103,0.0856,76.632,4UEs7H32py3zfPCor8nbZZ,21
0.195,0.0131,0,-34.337,1,0.0494,0.987,0.865,0.0991,0.0342,76.878,6j6wtwEtxK5ZAXzRK47WED,21
0.0705,0.00211,0,-36.18,1,0.0426,0.99,0.869,0.126,0.0967,76.472,5xcgi9ta3wVzBFktltBLMo,21
0.17,0.0137,0,-33.889,1,0.0403,0.978,0.728,0.11,0.0368,138.251,6VlkT2wNTiNCGiPS4pH3tO,21
0.179,0.00645,8,-36.529,1,0.0358,0.988,0.908,0.118,0.0522,68.605,6ZOmpmAGA1nM53YEvq8eLk,21
0.063,0.0295,8,-30.552,0,0.0425,0.864,0.866,0.104,0.117,65.408,7zwddyEol0Hg5K8HQd3srX,21
0.18,0.0187,0,-31.807,1,0.044,0.969,0.916,0.128,0.0339,71.135,1IkrL2wE6aWYzOmWjZmNO9,21
0.204,0.00248,10,-38.504,1,0.0473,0.968,0.894,0.0928,0.0267,66.122,0BjyXBAXWTvEOgX1KPhadD,21
0.0638,0.00328,7,-36.031,1,0.044,0.991,0.887,0.152,0.112,68.895,3MbMFTSftlRSYJe58yqBDl,21
0.19,0.0124,5,-33.75,1,0.0461,0.989,0.878,0.0916,0.0346,135.251,4rEHRykxSQvP6mA23Umt71,21
0.065,0.017,2,-32.598,1,0.0564,0.989,0.686,0.0937,0.123,31.237,6S1cvapi9HH9tr1uX9clVb,21
0.148,0.0109,7,-36.403,1,0.0432,0.978,0.935,0.109,0.0426,72.416,1uGy4uNI3SeVUien40Dtzo,21
0.259,0.00776,0,-34.062,1,0.048,0.992,0.809,0.113,0.037,68.791,7Mr3SK5zRJ0mrdNraurM5Z,21
0.143,0.0191,0,-37.684,1,0.0335,0.971,0.824,0.0791,0.0401,74.93,4q0m55JUumpMjGiLtYsSan,21
0.141,0.0118,0,-33.323,1,0.0457,0.962,0.55,0.112,0.0399,141.753,1dpvthn5aYPgBmk7LiKOsl,21
0.147,0.0183,9,-34.675,0,0.034,0.787,0.843,0.0952,0.0628,138.209,7l6TgOi4LjuVMPOvSeHuyw,21
0.173,0.00885,2,-35.874,1,0.0447,0.994,0.42,0.103,0.0525,67.656,6DLx436guAqpJ8piBZyXqC,21
0.181,0.00996,0,-34.207,1,0.0411,0.976,0.915,0.126,0.0347,67.553,0OAe3X4UFaUJoThyNE88Ah,21
0.141,0.00386,11,-35.147,1,0.0378,0.994,0.944,0.0992,0.104,70.913,7gJ7Yb0ZpUPUiaYVv6FhR8,21
0.159,0.00979,7,-38.361,1,0.0409,0.976,0.938,0.0896,0.0734,66.426,01yqm6MIIlCdOXCtrYJpRx,21
0.0688,0.00165,0,-37.165,1,0.047,0.882,0.862,0.115,0.031,77.245,17acvRlK1CgobLmpPVGCXK,21
0.0772,0.00611,5,-34.632,1,0.0438,0.979,0.903,0.113,0.075,80.52,1hU9z6EpQLMP1OGu1iGZHL,21
0.0934,0.00913,10,-36.849,1,0.0444,0.978,0.934,0.102,0.119,72.448,71Qg70soej5nFS1T079wuQ,21
0.171,0.0121,9,-38.562,1,0.0368,0.978,0.78,0.106,0.0582,85.308,5MxNNBnvKIZ1D2IkwB753i,21
0.107,0.00226,5,-38.182,1,0.0492,0.969,0.901,0.112,0.099,68.013,6FGF4Cx7hxKHwSCojfGSAT,21
0.0917,0.00935,0,-32.99,1,0.0438,0.97,0.931,0.106,0.0689,73.055,13CYT9XLC54qtyg0U8aqb7,21
0.0627,0.00202,5,-37.486,1,0.0467,0.984,0.88,0.113,0.0397,67.996,1fMnqF3hdQWXiC5Amb9EI0,21
0.184,0.0214,2,-32.624,1,0.0385,0.962,0.823,0.0977,0.201,69.613,09f1jQrl37fb3ZYoYBHVl9,21
